SITENAME,STATION,TRAMPFARMNAME,DESCRIPTION,DATERECEIVED,LABORATORYSAMPLENUMBER,TOTALBETA,OBT,H-3,C-14,C-14(N),S-35,SR-90,TC-99,CS-137+CS-134,PM-147,PO-210,PB-210,NP-237,PU-238,PU-241,AM-241 (chem),CM-242,PU-239+240,CM-243+244,K-40,CR-51,MN-54,CO-57,CO-58,CO-60,ZN-65,SE-75,NB-95,ZR-95,RU-103,RU-106,AG-110M,SB-124,SB-125,I-131 (Aq),CS-134,CS-137,CE-144,EU-154,EU-155,AM-241
Sellafield,,SE20,UMK-Unpasteurised Milk,12/05/2021,21-783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55±4.7,NA,NA,NA,NA,<0.02,NA,<0.03,<0.06,<0.10,<0.03,<0.22,<0.03,NA,<0.06,NA,<0.03,0.17±0.04,<0.18,<0.08,<0.11,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,09/06/2021,21-916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60±4.8,NA,NA,NA,NA,<0.05,NA,<0.04,<0.04,<0.07,<0.04,<0.37,<0.06,NA,<0.12,NA,<0.04,<0.09,<0.42,<0.15,<0.10,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,14/07/2021,21-1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±3.8,NA,NA,NA,NA,<0.04,NA,<0.05,<0.08,<0.07,<0.05,<0.33,<0.05,NA,<0.09,NA,<0.03,0.08±0.05,<0.31,<0.12,<0.19,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,04/08/2021,21-1252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49±3.9,NA,NA,NA,NA,<0.05,NA,<0.07,<0.10,<0.12,<0.07,<0.44,<0.07,NA,<0.11,NA,<0.06,0.19±0.08,<0.31,<0.18,<0.15,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,15/09/2021,21-1448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±4.4,NA,NA,NA,NA,<0.02,NA,<0.03,<0.07,<0.09,<0.03,<0.21,<0.03,NA,<0.06,NA,<0.02,0.11±0.03,<0.31,<0.07,<0.11,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,06/10/2021,21-1589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.6,NA,NA,NA,NA,<0.04,NA,<0.05,<0.06,<0.08,<0.05,<0.31,<0.05,NA,<0.08,NA,<0.03,0.19±0.04,<0.22,<0.12,<0.11,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,10/11/2021,21-1833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±3.7,NA,NA,NA,NA,<0.04,NA,<0.04,<0.04,<0.07,<0.04,<0.31,<0.05,NA,<0.08,NA,<0.03,0.13±0.04,<0.22,<0.13,<0.11,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,08/12/2021,21-1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±3.9,NA,NA,NA,NA,<0.05,NA,<0.06,<0.05,<0.09,<0.04,<0.43,<0.07,NA,<0.12,NA,<0.05,0.13±0.07,<0.30,<0.18,<0.15,NA
Sellafield,,SE20,UMK-Unpasteurised Milk,09/12/2021,21-1964,NA,NA,NA,NA,NA,NA,0.061±0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,13/01/2021,21-61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60±4.8,NA,NA,NA,NA,<0.05,NA,<0.05,<0.05,<0.08,<0.06,<0.38,<0.06,NA,<0.12,NA,<0.04,0.06±0.04,<0.21,<0.16,<0.10,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,10/02/2021,21-191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47±3.7,NA,NA,NA,NA,<0.06,NA,<0.06,<0.06,<0.09,<0.05,<0.44,<0.07,NA,<0.12,NA,<0.06,<0.05,<0.29,<0.18,<0.32,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,10/03/2021,21-353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46±3.7,NA,NA,NA,NA,<0.05,NA,<0.06,<0.05,<0.09,<0.04,<0.43,<0.07,NA,<0.12,NA,<0.06,<0.05,<0.29,<0.18,<0.15,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,11/03/2021,21-354,NA,NA,<2.6,17±1.6,NA,NA,NA,NA,<0.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,14/04/2021,21-634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.9,NA,NA,NA,NA,<0.04,NA,<0.03,<0.03,<0.05,<0.03,<0.26,<0.04,NA,<0.08,NA,<0.04,<0.03,<0.34,<0.11,<0.09,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,12/05/2021,21-785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58±4.4,NA,NA,NA,NA,<0.04,NA,<0.04,<0.04,<0.06,<0.04,<0.26,<0.04,NA,<0.08,NA,<0.03,<0.03,<0.18,<0.11,<0.09,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,09/06/2021,21-918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49±3.6,NA,NA,NA,NA,<0.04,NA,<0.04,<0.04,<0.06,<0.03,<0.31,<0.04,NA,<0.08,NA,<0.03,<0.07,<0.36,<0.13,<0.11,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,09/06/2021,21-919,NA,NA,<2.5,13±1.2,NA,NA,NA,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,14/07/2021,21-1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.6,NA,NA,NA,NA,<0.02,NA,<0.03,<0.06,<0.05,<0.04,<0.22,<0.03,NA,<0.06,NA,<0.02,0.07±0.03,<0.18,<0.07,<0.11,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,04/08/2021,21-1254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±4.1,NA,NA,NA,NA,<0.06,NA,<0.06,<0.06,<0.10,<0.05,<0.44,<0.07,NA,<0.12,NA,<0.04,<0.05,<0.30,<0.18,<0.15,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,15/09/2021,21-1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±4.4,NA,NA,NA,NA,<0.02,NA,<0.03,<0.03,<0.05,<0.04,<0.22,<0.03,NA,<0.06,NA,<0.02,0.06±0.03,<0.18,<0.07,<0.11,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,15/09/2021,21-1451,NA,NA,<2.0,7.5±0.77,NA,NA,NA,NA,0.081±0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,06/10/2021,21-1591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±3.7,NA,NA,NA,NA,<0.04,NA,<0.05,<0.06,<0.09,<0.05,<0.31,<0.05,NA,<0.08,NA,<0.03,0.04±0.03,<0.31,<0.13,<0.11,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,10/11/2021,21-1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.7,NA,NA,NA,NA,<0.04,NA,<0.06,<0.07,<0.09,<0.07,<0.35,<0.05,NA,<0.09,NA,<0.03,<0.04,<0.32,<0.12,<0.19,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,08/12/2021,21-1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.5,NA,NA,NA,NA,<0.02,NA,<0.03,<0.05,<0.04,<0.03,<0.21,<0.03,NA,<0.06,NA,<0.02,0.05±0.04,<0.17,<0.08,<0.11,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,09/12/2021,21-1967,NA,NA,NA,NA,NA,NA,0.027±0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE22,UMK-Unpasteurised Milk,09/12/2021,21-1968,NA,NA,<2.2,21±1.9,NA,NA,NA,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,13/01/2021,21-63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±3.9,NA,NA,NA,NA,<0.05,NA,<0.06,<0.06,<0.10,<0.05,<0.43,<0.07,NA,<0.11,NA,<0.05,<0.05,<0.30,<0.18,<0.26,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,10/02/2021,21-193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.04,<0.03,<0.06,<0.03,<0.30,<0.05,NA,<0.08,NA,<0.03,<0.03,<0.21,<0.12,<0.11,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,10/03/2021,21-356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56±4.2,NA,NA,NA,NA,<0.04,NA,<0.03,<0.03,<0.05,<0.03,<0.26,<0.04,NA,<0.08,NA,<0.04,<0.03,<0.17,<0.11,<0.09,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,11/03/2021,21-357,NA,NA,<2.4,17±1.6,NA,NA,NA,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,07/04/2021,21-603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±4.7,NA,NA,NA,NA,<0.02,NA,<0.03,<0.02,<0.08,<0.03,<0.21,<0.03,NA,<0.06,NA,<0.02,<0.02,<0.37,<0.07,<0.11,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,12/05/2021,21-787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46±3.7,NA,NA,NA,NA,<0.06,NA,<0.06,<0.07,<0.10,<0.05,<0.42,<0.07,NA,<0.11,NA,<0.05,<0.05,<0.30,<0.18,<0.15,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,09/06/2021,21-921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.6,NA,NA,NA,NA,<0.04,NA,<0.04,<0.03,<0.06,<0.03,<0.29,<0.04,NA,<0.08,NA,<0.03,<0.03,<0.21,<0.12,<0.11,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,09/06/2021,21-922,NA,NA,<2.2,18±1.7,NA,NA,NA,NA,<0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,14/07/2021,21-1135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.04,NA,<0.05,<0.05,<0.07,<0.05,<0.32,<0.05,NA,<0.09,NA,<0.03,<0.04,<0.31,<0.12,<0.19,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,04/08/2021,21-1256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.06,<0.06,<0.08,<0.06,<0.32,<0.05,NA,<0.08,NA,<0.03,<0.07,<0.32,<0.12,<0.19,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,15/09/2021,21-1453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.5,NA,NA,NA,NA,<0.02,NA,<0.03,<0.07,<0.09,<0.04,<0.21,<0.03,NA,<0.06,NA,<0.01,<0.02,<0.25,<0.07,<0.11,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,15/09/2021,21-1454,NA,NA,<2.3,14±1.3,NA,NA,NA,NA,<0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,06/10/2021,21-1593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.06,<0.07,<0.09,<0.07,<0.33,<0.05,NA,<0.09,NA,<0.03,<0.04,<0.32,<0.12,<0.20,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,10/11/2021,21-1837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.05,<0.04,<0.06,<0.04,<0.31,<0.05,NA,<0.08,NA,<0.06,<0.03,<0.21,<0.12,<0.11,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,08/12/2021,21-1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62±5.0,NA,NA,NA,NA,<0.05,NA,<0.08,<0.04,<0.07,<0.05,<0.39,<0.06,NA,<0.12,NA,<0.07,<0.05,<0.21,<0.16,<0.11,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,09/12/2021,21-1971,NA,NA,<2.0,12±1.1,NA,NA,NA,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE23,UMK-Unpasteurised Milk,09/12/2021,21-1972,NA,NA,NA,NA,NA,NA,<0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,20/01/2021,21-79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49±3.9,NA,NA,NA,NA,<0.06,NA,<0.06,<0.07,<0.10,<0.06,<0.45,<0.07,NA,<0.11,NA,<0.04,0.15±0.07,<0.30,<0.18,<0.20,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,17/02/2021,21-209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±4.0,NA,NA,NA,NA,<0.04,NA,<0.03,<0.07,<0.06,<0.04,<0.27,<0.04,NA,<0.08,NA,<0.02,0.08±0.04,<0.31,<0.11,<0.09,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,25/03/2021,21-416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.9,NA,NA,NA,NA,<0.04,NA,<0.04,<0.04,<0.06,<0.04,<0.27,<0.05,NA,<0.08,NA,<0.02,0.07±0.04,<0.18,<0.11,<0.13,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,25/03/2021,21-417,NA,<2.4,<2.4,21±2.0,NA,NA,<0.026,NA,0.12±0.056,NA,NA,NA,NA,<0.000048,<0.19,<0.000052,NA,0.000010±0.0000078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,22/04/2021,21-671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46±3.7,NA,NA,NA,NA,<0.06,NA,<0.06,<0.07,<0.10,<0.06,<0.44,<0.07,NA,<0.12,NA,<0.05,<0.09,<0.58,<0.17,<0.15,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,20/05/2021,21-810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.9,NA,NA,NA,NA,<0.04,NA,<0.04,<0.04,<0.06,<0.04,<0.27,<0.04,NA,<0.09,NA,<0.04,<0.05,<0.17,<0.11,<0.09,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,23/06/2021,21-1001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.9,NA,NA,NA,NA,<0.04,NA,<0.04,<0.05,<0.07,<0.05,<0.27,<0.05,NA,<0.08,NA,<0.03,<0.03,<0.18,<0.11,<0.09,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,23/06/2021,21-1002,NA,<2.1,<2.1,16±1.5,NA,NA,<0.031,NA,0.085±0.039,NA,NA,NA,NA,<0.000026,<0.10,<0.000048,NA,<0.000026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,28/07/2021,21-1199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48±3.8,NA,NA,NA,NA,<0.06,NA,<0.07,<0.12,<0.14,<0.09,<0.98,<0.07,NA,<0.12,NA,<0.05,<0.05,<0.33,<0.18,<0.15,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,18/08/2021,21-1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46±3.7,NA,NA,NA,NA,<0.06,NA,<0.07,<0.12,<0.14,<0.09,<0.49,<0.07,NA,<0.12,NA,<0.06,<0.05,<0.32,<0.17,<0.15,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,22/09/2021,21-1497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46±3.7,NA,NA,NA,NA,<0.05,NA,<0.06,<0.07,<0.11,<0.06,<0.44,<0.07,NA,<0.11,NA,<0.06,<0.05,<0.30,<0.18,<0.15,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,22/09/2021,21-1498,NA,<2.2,<2.2,16±1.5,NA,NA,0.017±0.017,NA,0.13±0.047,NA,NA,NA,NA,<0.000064,<0.26,0.000015±0.000014,NA,<0.000090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,21/10/2021,21-1652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45±3.6,NA,NA,NA,NA,<0.06,NA,<0.07,<0.08,<0.10,<0.06,<0.45,<0.07,NA,<0.12,NA,<0.04,0.09±0.06,<0.31,<0.18,<0.15,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,17/11/2021,21-1863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47±3.7,NA,NA,NA,NA,<0.05,NA,<0.06,<0.06,<0.09,<0.05,<0.45,<0.07,NA,<0.12,NA,<0.04,<0.05,<0.30,<0.18,<0.15,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,05/01/2022,21-2083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47±3.7,NA,NA,NA,NA,<0.06,NA,<0.07,<0.08,<0.11,<0.06,<0.45,<0.07,NA,<0.12,NA,<0.04,0.08±0.06,<0.31,<0.18,<0.15,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,05/01/2022,21-2084,NA,<2.1,<2.1,15±1.4,NA,NA,0.019±0.015,NA,0.10±0.076,NA,NA,NA,NA,<0.000080,<0.22,<0.000033,NA,<0.000057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,,SE27,UMK-Unpasteurised Milk,18/01/2022,21-2183,NA,NA,NA,NA,NA,NA,0.030±0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Drigg - Selker,,PLE - European plaice,16/03/2021,21-374,NA,NA,NA,49±3.9,15,NA,NA,NA,NA,NA,NA,NA,NA,0.00065±0.00015,<0.43,0.0088±0.00097,ND,0.0040±0.00040,ND,62±4.3,<1.6,<0.08,<0.02,<0.06,<0.04,<0.15,<0.06,<0.14,<0.12,<0.12,<0.33,<0.06,<0.16,<0.08,ND,<0.06,1.0±0.10,<0.20,<0.11,<0.08,<0.09
Sellafield,Drigg - Selker,,PLE - European plaice,16/03/2021,21-375,80±17,<25,<25,NA,NA,NA,NA,NA,NA,<0.075,NA,NA,<0.000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Drigg - Selker,,PLE - European plaice,16/03/2021,21-376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8±0.15,0.33±0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Drigg - Selker,,PLE - European plaice,21/07/2021,21-1173,NA,NA,NA,62±5.5,21,NA,NA,NA,NA,NA,NA,NA,NA,0.00070±0.00012,<0.20,0.0084±0.00067,ND,0.0042±0.00036,ND,84±5.8,<0.86,<0.04,<0.03,<0.05,<0.04,<0.09,<0.06,<0.09,<0.10,<0.08,<0.37,<0.06,<0.11,<0.10,<1.6,<0.03,1.0±0.10,<0.42,<0.13,<0.12,<0.17
Sellafield,Drigg - Selker,,PLE - European plaice,21/07/2021,21-1178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0±0.16,0.21±0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Drigg - Selker,,PLE - European plaice,22/10/2021,21-1674,NA,NA,NA,NA,NA,NA,0.025±0.018,1.3±0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Nethertown,,PEE - Edible winkle,08/03/2021,21-309,160±32,<25,<25,36±5.3,19,NA,2.3±0.29,7.0±0.60,NA,NA,NA,NA,NA,2.0±0.17,51±2.7,26±1.5,ND,12±0.63,0.037±0.032,66±4.8,<1.7,<0.07,<0.05,<0.09,0.52±0.13,<0.24,<0.11,<0.28,<0.37,<0.17,<0.66,<0.09,<0.23,<0.17,<4.9,<0.08,7.0±0.49,<0.39,<0.21,<0.27,26±1.7
Sellafield,Nethertown,,PEE - Edible winkle,08/03/2021,21-310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13±0.89,3.6±0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Nethertown,,PEE - Edible winkle,27/04/2021,21-1367,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29±0.067,NA,NA,0.017±0.00084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Nethertown,,PEE - Edible winkle,27/04/2021,21-679,130±27,89±22,83±21,37±4.7,16,NA,1.6±0.14,8.5±0.70,NA,NA,NA,NA,NA,1.5±0.16,40±2.3,20±1.2,ND,8.9±0.54,0.030±0.029,44±3.4,<3.4,<0.10,<0.05,<0.11,0.40±0.11,<0.22,<0.11,<0.63,<0.22,<0.44,<0.99,<0.09,<0.32,<0.15,ND,<0.08,5.0±0.36,<0.36,<0.18,<0.15,21±1.4
Sellafield,Nethertown,,PEE - Edible winkle,27/04/2021,21-680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17±1.5,2.9±0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Nethertown,,PEE - Edible winkle,07/09/2021,21-1371,85±26,<25,<25,53±5.5,21,NA,0.15±0.033,2.4±0.24,NA,NA,NA,NA,NA,0.28±0.051,7.3±0.54,4.5±0.36,ND,1.6±0.14,ND,52±4.0,<2.0,<0.07,<0.05,<0.11,0.31±0.10,<0.18,<0.10,<0.19,<0.20,<0.17,<0.62,<0.09,<0.26,<0.24,<10,<0.08,0.90±0.12,<0.37,<0.22,<0.16,4.1±0.31
Sellafield,Nethertown,,PEE - Edible winkle,07/09/2021,21-1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5±0.64,0.79±0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
